animalId,animalName,location,age,ageStatus,microchipId,species,breed1,breed2,sex,color1,color2,size,sterilized,vaccinated,houseTrained,registrationDate,shelterTenure,specialNeeds,goodWithDogs,goodWithCats,goodWithOther,goodWithChildren,fosterStatus,shelterId,description
31254,Baby,foster home,5,baby,OwwryljbEQ7TZZy,dog,Mixed Breed,None,female,black,brown,medium,no,yes,yes,2019-04-28,3,no,yes,yes,no,no,Not available to foster,0,"v found her at playground,,she been wit us for few month..she very sweet.can get along wit other dog n she does not bark much"
31255,White Terrier,home,24,young,NmcBGj7Rf07ouuS,dog,Terrier,None,female,white,None,medium,no,no,yes,2019-04-27,4,behavioral,yes,yes,yes,yes,Adopted,0,he was found by my customer at LEKAS highway...one of his leg is injured..according to the vet he sprained his ankle n is currently on medication..the vet said he will be fine n able to walk as usual after he finishes the medication...
31256,No name,foster home,24,young,431oWFEWyCU86mU,dog,Mixed Breed,Mixed Breed,female,yellow,None,large,no,no,yes,2019-04-03,28,no,no,no,no,no,Not available to foster,0,"The female dog is very pity, she stay at Uncle Kok 's house,she dislike of other dogs,last 2 week she had borned 11 pupies, but now the pupies all died already.Hope someone dog lover can take care of the her. Who interested can call to Uncle Kok by this No: or to Belinda:"
31257,Buddy,shelter,72,senior,xCSJOIKNm8pKmEW,cat,Domestic Short Hair,None,female,black,brown,large,yes,yes,yes,2019-01-02,119,no,no,no,yes,no,Pending,91019,"Rescued alleycat. Was skinny, but since being fostered, has gained the KG .. a LOT. Needs a diet and is basically loving, though tends to enjoy being by herself. Unobtrusive, yet friendly."
31258,Saloma,shelter,2,baby,axPHpa6Utqp2VS9,dog,Mixed Breed,None,female,black,brown,medium,no,no,yes,2019-01-17,104,no,no,no,yes,no,Pending,91012,Lovely puppy looking for a forever home. Commitment to spay is compulsory. If u are interested to adopt pls contact Rachel.
31259,CJ,home,2,baby,UYmD5OS0Glk8K9T,dog,Mountain Dog,None,male,brown,None,medium,no,no,yes,2019-02-09,81,no,yes,yes,yes,no,Adopted,0,FOUND HIM ON THE ROAD DURING A HEAVY DOWNPOUR ! RESCUED HIM AND HOPE TO FIND HIM A RESPONSIBLE OWNER
31260,Faye Malinois Mixed,home,2,baby,8Rj2cndNGhVwoOC,dog,Mixed Breed,None,female,cream,None,medium,no,no,yes,2019-03-27,35,no,no,yes,yes,no,Adopted,0,"Very good at barking at stranger (good watch dog character). Sharp and alert (fast learner). Can run very fast (healthy and active). Very attentive (loyal to owner). Love walking She was dumped by some hardhearted owner by the roadside. Within days, she got injury and minor skin problem. Now i have dewormed her and treated her skin. She is ready to go to play with you now. Please consider her. Can you please give her a good home? This is the best time to adopt (2-3 months). you can train her an"
31261,Rhino,shelter,1,baby,kKxSSHlZXd9a7bf,dog,Mixed Breed,None,male,brown,None,medium,no,no,yes,2019-03-18,44,no,yes,no,yes,yes,Available to foster,91010,"Rhino is a mixed breed, cute and has large soulful eyes. He is a mixture of brown and cream colour and looks at you very pitifully as if saying, please give me a home. Rhino has been dewormed but too young to be vaccinated. If you wish to adopt him please call or. He is just too adorable to miss. A must view immediately"
31262,Ricky,foster home,3,baby,SNPstDyHjCy3VCx,cat,Domestic Short Hair,None,male,black,white,medium,yes,yes,yes,2019-03-18,44,no,yes,yes,yes,yes,Not available to foster,0,"Ricky was found wandering the streets, alone and hungry. He is an active and affectionate kitten who loves people and just wants to be loved. He is looking for a family and a home to call his own. He is a joy to have around and would be a wonderful addition to any home. If you would like Ricky to be a part of your family, please contact me. I am willing to provide transportation to his new home, if needed. The home he goes to should be a safe and loving home."
31263,Bandit,shelter,48,adult,AyHeFNRHhwzbFUK,dog,Mixed Breed,None,female,black,brown,medium,no,no,yes,2019-02-02,88,no,yes,yes,yes,no,Available to foster,91022,"Bandit is super sweet, gentle and lovable. I found her running thru the grocery store, scared to death. She was being chased by guards at the mall. I brought her home and took care of her for the night, but she needs a loving home."
31264,Mimi,shelter,14,young,zDwCPOjls84Ip7l,cat,Calico,None,female,black,golden,small,yes,yes,yes,2019-04-30,1,no,no,no,yes,yes,Available to foster,91006,"The rescuer found Mimi under his car when she was still a kitten. Mimi followed the rescuer home. Mimi is a stubborn and mischievous cat, who loves jumping on tables and chairs. She is extremely playful and full of energy. Whenever she is lonely, she will stand in front of your door and meow until you come out to give her attention."
31265,Cici,home,11,young,uQWNbsxubikkHSm,cat,Domestic Short Hair,None,female,black,yellow,medium,yes,yes,yes,2019-04-27,4,no,yes,yes,yes,no,Adopted,0,"Found her at about 2 months old, have been kept indoor with other 2 cats. Playful yet love to snuggle, litter-trained. Just neutered on 15 Feb. Small adoption fee charged to cover part of medical costs :)"
31266,No name,shelter,1,baby,62Qle8Y3HY9WgEx,cat,Domestic Short Hair,None,female,black,brown,small,no,no,yes,2019-03-16,46,no,no,yes,yes,yes,Available to foster,91022,I found these kittens near a dumpster in a plastic bag.They about 1 month plus.I couldn't keep it since I already have four cats. Really hope these poor kittens can find a new family a.s.a.p since I'm travelling end of this August.
31267,Tiger,shelter,12,young,QRcF85LbiC6FUPs,cat,Domestic Short Hair,None,male,black,brown,large,no,yes,no,2019-03-23,39,no,yes,yes,yes,yes,Pending,91012,TIGER a lovely male cat. gentle and listened to me. litter box trained.
31268,Brownie Who Is Not Brown,foster home,60,adult,pL7cjkuchSVVxY2,dog,Mixed Breed,None,female,white,None,small,no,yes,yes,2019-04-27,4,no,no,yes,yes,yes,Not available to foster,0,"Brownie is a white-furred mix breed - 1/2 Pekingese. She is a very happy dog, a sweetheart who is obedient and loves to lick. Sadly, I have to let go of her with a heavy heart to focus on taking care of my terminally-ill mother. I hope she finds a good family who loves her."
31269,Girl,shelter,6,baby,WmVGFcPOpWQuwVh,dog,Doberman Pinscher,None,female,black,brown,large,no,no,yes,2019-03-05,57,no,yes,yes,yes,yes,Pending,91000,this puppy hv a stomach bloatted problem.she is very active n love 2 play. if any 1 intrest pls sms me...( urgent)
31270,Jenny,shelter,12,young,Y0yMisdezrCNI9N,dog,Mixed Breed,None,female,yellow,white,medium,yes,no,yes,2019-02-02,88,no,yes,yes,yes,yes,Available to foster,91007,"Jenny is a 1 year old female dog and has been spayed. She is active and friendly dog. She's so adorable and will be a good companion for you. She is looking for a caring home and a good owner to be loyal with for the rest of her life. If interested please drop me a line or contact me at /. Free transportation can be arranged if you are from KL, Selangor, NS, Melaka or JB. p/s: No tying up or caging or letting her out without leash. Thank you..."
31271,No name,home,24,young,3s0JSX9F8aKOJ1G,dog,Poodle,None,female,brown,None,small,yes,yes,yes,2019-02-13,77,no,no,yes,yes,yes,Adopted,0,0
31272,Ah Wong,home,2,baby,w1d5gKl9AFbUVJG,dog,Mixed Breed,None,male,black,brown,medium,no,no,yes,2019-01-15,106,no,no,yes,yes,yes,Adopted,0,"we saw him wandering along the street chasing cars that passed by. So brought him home. As we are moving out to condominium soon, we could not bring him along. Seeking a home for ah wong, he is used to the weather outside house and is very healthy. He can eat normal kibbles without soak in hot water first. Ah wong's food bowl and a packet of dog food will be given along upon his adoption."
31273,Amber ( GSD Color) !,home,6,baby,LenVs9eYaDYosSZ,dog,Mixed Breed,None,female,black,brown,medium,no,no,yes,2019-04-07,24,no,yes,no,no,no,Adopted,0,Amber is very hyper active girl ! Able to obey command if given training She's growing to be more pretty ! Are you looking for a dogie to bond with ? Amber looking for a home. Thank Q ! Pls contact
31274,Sage,home,4,baby,c7moFrzm5vo4VJi,dog,Jack Russell Terrier,Terrier,female,brown,white,small,no,no,no,2019-02-28,62,no,no,no,no,yes,Adopted,0,Sage was rescued by a kind man. Some of her brothers and sisters were eaten!! Please adopt her.She's very playful and needs lots of love and a home so she's not tied up. Now is the time of her life when she should be running and playing and not in a homeless shelter...
31275,Macy,home,1,baby,L4Ez4yJnC3KDI4M,dog,Mixed Breed,None,female,black,brown,medium,no,no,no,2019-03-30,32,no,yes,yes,yes,no,Adopted,0,"As usual people dumped outside my shop! Looking for a good home, any serious adopter please directly contact or sms me, thanks!"
31276,Nicky,shelter,7,young,LhR2Wm3xNh1nuFt,dog,Mixed Breed,None,female,black,white,medium,yes,no,no,2019-03-03,59,no,no,yes,yes,yes,Available to foster,91014,"Her name is Nicky She was dumped by her owner at market, she was punish by the business man at that market. Urgently need home for her cause neighborhood their already reported to council. Very tame and obedient"
31277,"Big Moo Aka Lembu, Moonster, Gizmo",shelter,2,baby,ntHdmOse9vLsYia,cat,Domestic Short Hair,None,male,black,white,medium,no,no,yes,2019-02-28,62,no,no,yes,yes,yes,Available to foster,91002,"Hi everyone! My foster mummy's friend found me in a storm drain with my brother and sister when we were less than 2 weeks old. It was raining and we cried for our cat mother but she didn't come. So, mummy's friend climbed into the drain and rescued us. Unfortunately she didn't know how to care for such young kittens so she passed us onto our foster mummy.. We were weak and sickly but mummy tried to keep us alive with bottles of kitten formula and visits to the vet. Sadly, my brother and sister "
31278,Freyja,shelter,5,baby,nWGINAcB6YKnWJe,cat,Domestic Short Hair,None,female,brown,golden,small,no,yes,yes,2019-02-28,62,no,no,yes,yes,yes,Available to foster,91010,"Freyja is a rather timid little kitty. She tends to feel afraid and defensive in the presence of cats other than her mother and siblings. But this is not a fair assessment as my other cats a lot bigger than her and it's natural to be afraid of a big cat pouncing on you. When feeling secured, Freyja is inquisitive, playful and active."
31279,"Female Mix 1.5 Month-brown, Tan",foster home,1,baby,WQvcSUxBvZ5KuJ0,dog,Mixed Breed,None,female,black,brown,medium,no,no,yes,2019-03-19,43,no,yes,yes,no,yes,Not available to foster,0,"GOOD DAY Nocole here, i just came accross a black and tan look puppy, she is actually a friend neighbour puppy...the puppy mother was a GSD look alike dog, and the father was a mix breed she is very active and also naughty she love to eat boil chicken meat she is too young to vaccinate she hate to be alone she is very pampered she love to poopoo and peepee on newspaper she love to sleep on a warm place adopter have to spay her when she is 7 month old i will go to visit her when im free...adopte"
31280,Rufus,foster home,120,senior,9apjqXFkqIeSxbb,dog,Shih Tzu,None,male,gray,white,small,no,no,yes,2019-04-15,16,no,yes,yes,yes,yes,Not available to foster,0,"This is a blind dog that was dumped at my friend Yazid Mohd Jamil's cousin Muhd Solihin (a 16 year old) house. He's been feeding the dog since last week. As he's not familiar in handling dogs, he would appreciate if someone more capable to take care of it. His address is no.23 jalan sekendi, kampung sekendi, sabak bernam. His cousin don't have the heart to let her/him roam in the current condition, as he/she might get hit by a car and very hard for her/him to find food and hence the dog is kept"
31281,Britney,shelter,2,baby,HJeSdbKOu8nNM45,dog,Mixed Breed,None,female,yellow,cream,medium,no,no,yes,2019-03-29,33,no,no,yes,yes,no,Pending,91023,Adopter must spay her when shes 6 months old. Must stay in landed house only.
31282,Casey,shelter,29,adult,bR1tqKJKHaqXce1,cat,Persian,Domestic Long Hair,female,black,brown,medium,no,no,yes,2019-02-23,67,no,no,yes,yes,yes,Available to foster,91001,she loves water. she seriously loves water.. she will never bother anyone at home because she is a loner. :)
31283,Casper & Friends,home,5,baby,iufmqSVwepWokbE,cat,Domestic Medium Hair,None,male,black,golden,small,no,no,no,2019-01-03,118,no,yes,yes,yes,no,Adopted,0,They are really tamed and cute. Well-trained
31284,Lucas,shelter,12,young,YxeiV0iJMyWxhDS,dog,Mixed Breed,Labrador Retriever,male,brown,yellow,large,yes,no,yes,2019-01-04,117,no,yes,no,yes,yes,Available to foster,91009,"Rescued as he came to our office stairwell, and my father managed to feed him and give him water. Soon, he allowed my father to touch him and so we had him collared and leashed, taking him to the vet where we are currently housing him, searching for a home. He is said to be mixed with Labrador Retriever genes, according to our vet in charge. He was all skin and bones, with unhealthy skin when we first saw him. He is now recovering and becoming a healthy boy who needs a home. Will be going to ta"
31285,Bubble,shelter,3,baby,tmlMJvyBNkGu6Rc,cat,Domestic Short Hair,None,male,black,white,small,yes,yes,yes,2019-03-03,59,no,no,yes,yes,yes,Available to foster,91016,Kitten for adoption
31286,SnuggleToes,home,1,baby,8JoYvDPZmcsmMIR,cat,Tabby,Domestic Short Hair,male,black,gray,medium,no,no,yes,2019-02-26,64,no,no,yes,yes,yes,Adopted,0,"Introducing handsome little SnuggleToes! ♥ Male kitten, 5 weeks old, striped tabby with hazel eyes (blue is temporary). ♥ Active & frisky boy. LOVES to play & run about (needs toys or some kind of stimulation for fun). Friendly around people and other cats. ♥ Knows how to talk (meow) back when spoken to! :) Super-duper manja. ♥ Healthy, has been de-wormed (once), is still too young to be vaccinated. Currently on RC Babycat kibbles (dry). Already clever with the litter-box. ***PLEASE REA"
31287,Veee,shelter,2,baby,z6CTZ4DSUiPMR5V,cat,Domestic Short Hair,None,female,black,cream,medium,no,no,yes,2019-02-13,77,no,yes,yes,yes,no,Available to foster,91010,"Hi, I rescued Vee from a nearby restaurant 2 weeks ago. she was having a flu and heavily infested by fleas, but still very playful. current status: healthy, still on antibiotics for the flu. Free from fleas. because of the antibiotics, she hasn't taken the deworm medications and vaccinations because it would be too much for her to handle at once (info from the vet) the adoption fee is to cover for the medical and sustenance cost only because i have 2 other cats at home. i don't intend to make p"
